837059,2022-07-04T10:21:10.000-05:00,
832599,2022-07-04T10:26:57.000-05:00,
1091126,2022-07-04T14:37:29.000-05:00,
1066297,2022-07-04T14:37:29.000-05:00,
782088,2022-07-04T15:03:02.000-05:00,
1065922,2022-07-04T15:20:30.000-05:00,
1117039,2022-07-04T19:18:06.000-05:00,
1098221,2022-07-04T19:26:10.000-05:00,
1116405,2022-07-04T20:42:57.000-05:00,
1116431,2022-07-04T20:49:10.000-05:00,
1032280,2022-07-04T22:39:56.000-05:00,
1102764,2022-07-05T00:19:20.000-05:00,
1085613,2022-07-05T01:10:54.000-05:00,
1116785,2022-07-05T01:51:48.000-05:00,
1033412,2022-07-05T03:37:53.000-05:00,
1114064,2022-07-05T04:59:58.000-05:00,
1078616,2022-07-05T06:31:43.000-05:00,
989621,2022-07-05T08:08:05.000-05:00,
733345,2022-07-05T09:32:58.000-05:00,
1099691,2022-07-05T10:11:32.000-05:00,
1104283,2022-07-05T18:00:54.000-05:00,
1090754,2022-07-05T23:57:58.000-05:00,
1076544,2022-07-05T23:59:30.000-05:00,
1102923,2022-07-06T00:01:40.000-05:00,
1074564,2022-07-06T01:22:38.000-05:00,
1103447,2022-07-06T01:22:38.000-05:00,
1064700,2022-07-06T01:22:39.000-05:00,
1083685,2022-07-06T01:22:40.000-05:00,
1066021,2022-07-06T01:50:59.000-05:00,
1087189,2022-07-06T04:02:23.000-05:00,
1117035,2022-07-06T04:02:59.000-05:00,
1079190,2022-07-06T04:03:59.000-05:00,
1043014,2022-07-06T04:04:16.000-05:00,
1076679,2022-07-06T04:04:17.000-05:00,
1065534,2022-07-06T05:41:26.000-05:00,
1091064,2022-07-06T10:09:14.000-05:00,
1110113,2022-07-06T11:58:32.000-05:00,
1113416,2022-07-06T19:46:30.000-05:00,
1064604,2022-07-07T01:23:00.000-05:00,
1097611,2022-07-07T01:45:38.000-05:00,
1075800,2022-07-07T03:26:26.000-05:00,
1105063,2022-07-07T04:02:32.000-05:00,
1081562,2022-07-07T04:03:05.000-05:00,
1088144,2022-07-07T04:03:06.000-05:00,
1110151,2022-07-07T04:03:06.000-05:00,
1107707,2022-07-07T04:03:06.000-05:00,
1101328,2022-07-07T04:03:40.000-05:00,
1108044,2022-07-07T04:03:40.000-05:00,
1105802,2022-07-07T04:03:40.000-05:00,
1044017,2022-07-07T04:05:13.000-05:00,
1097809,2022-07-07T04:05:13.000-05:00,
1116023,2022-07-07T04:05:13.000-05:00,
1080095,2022-07-07T04:05:13.000-05:00,
1108521,2022-07-07T05:20:59.000-05:00,
1111033,2022-07-07T11:52:04.000-05:00,
1116986,2022-07-07T13:21:21.000-05:00,
833188,2022-07-07T13:23:19.000-05:00,
1106326,2022-07-07T13:46:46.000-05:00,
943850,2022-07-07T15:11:50.000-05:00,
1085495,2022-07-07T15:11:53.000-05:00,
1101139,2022-07-07T15:27:22.000-05:00,
851136,2022-07-07T15:56:47.000-05:00,
883640,2022-07-07T15:57:40.000-05:00,
1012697,2022-07-07T15:58:01.000-05:00,
978421,2022-07-07T16:04:33.000-05:00,
1004511,2022-07-07T16:04:33.000-05:00,
1025837,2022-07-07T16:04:34.000-05:00,
1002232,2022-07-07T16:04:34.000-05:00,
992238,2022-07-07T16:05:07.000-05:00,
1035594,2022-07-07T16:05:11.000-05:00,
1025904,2022-07-07T16:48:29.000-05:00,
1114138,2022-07-07T18:15:58.000-05:00,
969048,2022-07-07T20:25:33.000-05:00,
944435,2022-07-07T20:49:03.000-05:00,
1066617,2022-07-07T21:26:03.000-05:00,
1117002,2022-07-07T23:16:56.000-05:00,
1112379,2022-07-08T00:30:53.000-05:00,
1060490,2022-07-08T00:30:53.000-05:00,
1105502,2022-07-08T00:30:56.000-05:00,
1108361,2022-07-08T03:42:01.000-05:00,
1116085,2022-07-08T03:51:31.000-05:00,
1039313,2022-07-08T04:53:35.000-05:00,
1104200,2022-07-08T05:37:26.000-05:00,
1116014,2022-07-08T06:24:32.000-05:00,
1101937,2022-07-08T07:19:25.000-05:00,
1090981,2022-07-08T11:17:05.000-05:00,
1095931,2022-07-08T11:17:05.000-05:00,
1044436,2022-07-08T11:17:06.000-05:00,
1093048,2022-07-08T11:17:08.000-05:00,
1067137,2022-07-08T11:17:09.000-05:00,
1099642,2022-07-08T11:19:04.000-05:00,
1075700,2022-07-08T11:19:06.000-05:00,
1085178,2022-07-08T11:22:03.000-05:00,
1105153,2022-07-08T11:22:04.000-05:00,
1056351,2022-07-08T11:22:39.000-05:00,
1087619,2022-07-08T11:22:40.000-05:00,
1112152,2022-07-08T11:52:05.000-05:00,
